ticker,name,market,sector,index
TBCH,Turtle Beach Corporation - Common Stock,US,,USALL
TBI,"TrueBlue, Inc. Common Stock",US,,USALL
TBLA,Taboola.com Ltd. - Ordinary Shares,US,,USALL
TBLD,Thornburg Income Builder Opportunities Trust - Closed End Fund,US,,USALL
TBN,Tamboran Resources Corporation Common stock,US,,USALL
TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",US,,USALL
TCBI,"Texas Capital Bancshares, Inc. - Common Stock",US,,USALL
TCBK,TriCo Bancshares - Common Stock,US,,USALL
TCBS,"Texas Community Bancshares, Inc. - Common Stock",US,,USALL
TCBX,"Third Coast Bancshares, Inc. Common Stock",US,,USALL
TCGX,TCGX Acquisition Corp. - Class A Ordinary Shares,US,,USALL
TCI,"Transcontinental Realty Investors, Inc. Common Stock",US,,USALL
TCMD,"Tactile Systems Technology, Inc. - Common Stock",US,,USALL
TCPC,BlackRock TCP Capital Corp. - Closed End Fund,US,,USALL
TCRX,"TScan Therapeutics, Inc. - Common Stock",US,,USALL
TCX,Tucows Inc. - Common Stock,US,,USALL
TD,Toronto Dominion Bank (The) Common Stock,US,,USALL
TDAC,Translational Development Acquisition Corp. - Ordinary Shares,US,,USALL
TDAY,"USA TODAY Co., Inc. Common Stock",US,,USALL
TDC,Teradata Corporation Common Stock,US,,USALL
TDF,"Templeton Dragon Fund, Inc. Common Stock",US,,USALL
TDG,Transdigm Group Incorporated Common Stock,US,,USALL
TDIC,Dreamland Limited - Class A Ordinary Shares,US,,USALL
TDOC,"Teladoc Health, Inc. Common Stock",US,,USALL
TDS,"Telephone and Data Systems, Inc. Common Shares",US,,USALL
TDUP,ThredUp Inc. - Class A Common Stock,US,,USALL
TDW,Tidewater Inc. Common Stock,US,,USALL
TDWD,Tailwind 2.0 Acquisition Corp. - Class A Ordinary Shares,US,,USALL
TDY,Teledyne Technologies Incorporated Common Stock,US,,USALL
TE,T1 Energy Inc. Common Stock,US,,USALL
TEAM,Atlassian Corporation  - Class A Common Stock,US,,USALL
TECH,Bio-Techne Corp - Common Stock,US,,USALL
TECK,Teck Resources Ltd Ordinary Shares,US,,USALL
TECX,"Tectonic Therapeutic, Inc. - Common Stock",US,,USALL
TEI,"Templeton Emerging Markets Income Fund, Inc. Common Stock",US,,USALL
TEL,TE Connectivity plc Ordinary Shares,US,,USALL
TELO,"Telomir Pharmaceuticals, Inc. - Common Stock",US,,USALL
TEM,"Tempus AI, Inc. - Class A Common Stock",US,,USALL
TEN,Tsakos Energy Navigation Ltd Common Shares,US,,USALL
TENB,"Tenable Holdings, Inc. - Common Stock",US,,USALL
TENX,"Tenax Therapeutics, Inc. - Common Stock",US,,USALL
TEO,Telecom Argentina SA,US,,USALL
TER,"Teradyne, Inc. - Common Stock",US,,USALL
TEX,Terex Corporation Common Stock,US,,USALL
TFC,Truist Financial Corporation Common Stock,US,,USALL
TFII,TFI International Inc. Common Shares,US,,USALL
TFIN,"Triumph Financial, Inc. Common Stock",US,,USALL
TFPM,Triple Flag Precious Metals Corp. Common Shares,US,,USALL
TFSL,TFS Financial Corporation - Common Stock,US,,USALL
TFX,Teleflex Incorporated Common Stock,US,,USALL
TG,Tredegar Corporation Common Stock,US,,USALL
TGB,Trekor Metals Limited Common Shares,US,,USALL
TGE,The Generation Essentials Group Class A Ordinary Shares,US,,USALL
TGEN,Tecogen Inc. Common Stock,US,,USALL
TGL,Treasure Global Inc. - Common Stock,US,,USALL
TGLS,Tecnoglass Holdings Inc. Common Stock,US,,USALL
TGS,Transportadora de Gas del Sur SA TGS Common Stock,US,,USALL
TGT,Target Corporation Common Stock,US,,USALL
TGTX,"TG Therapeutics, Inc. - Common Stock",US,,USALL
TH,Target Hospitality Corp. - Common Stock,US,,USALL
THC,Tenet Healthcare Corporation Common Stock,US,,USALL
THCH,TH International Limited - Ordinary shares,US,,USALL
THEO,BOA Acquisition Corp. II - Class A Ordinary Shares,US,,USALL
THFF,First Financial Corporation  - Common Stock,US,,USALL
THG,Hanover Insurance Group Inc,US,,USALL
THM,"International Tower Hill Mines, Ltd. Ordinary Shares (Canada)",US,,USALL
THO,"Thor Industries, Inc. Common Stock",US,,USALL
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,US,,USALL
THRM,Gentherm Inc - Common Stock,US,,USALL
THRY,"Thryv Holdings, Inc. - Common Stock",US,,USALL
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,US,,USALL
TIC,"TIC Solutions, Inc. Common Stock",US,,USALL
TIGO,Millicom International Cellular S.A. - Common Stock,US,,USALL
TII,Titan Mining Corporation Common Shares,US,,USALL
TIL,"Instil Bio, Inc. - Common Stock",US,,USALL
TILE,"Interface, Inc. - Common Stock",US,,USALL
TIPT,Tiptree Inc. - Common Stock,US,,USALL
TISI,"Team, Inc. Common Stock",US,,USALL
TITN,Titan Machinery Inc. - Common Stock,US,,USALL
TJGC,TJGC Group Limited - Class A Ordinary Shares,US,,USALL
TJX,"TJX Companies, Inc. (The) Common Stock",US,,USALL
TK,Teekay Corporation Ltd. Common Stock,US,,USALL
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,US,,USALL
TKNO,"Alpha Teknova, Inc. - Common Stock",US,,USALL
TKO,"TKO Group Holdings, Inc. Class A Common Stock",US,,USALL
TKR,Timken Company (The) Common Stock,US,,USALL
TLF,"Tandy Leather Factory, Inc. - common stock",US,,USALL
TLIH,Ten-League International Holdings Limited - Ordinary Shares,US,,USALL
TLK,"PT Telekomunikasi Indonesia, Tbk",US,,USALL
TLN,Talen Energy Corporation - Common Stock,US,,USALL
TLNC,Talon Capital Corp. - Class A Ordinary Shares,US,,USALL
TLPH,"Talphera, Inc. - Common Stock",US,,USALL
TLRY,"Tilray Brands, Inc. - Common Stock",US,,USALL
TLS,Telos Corporation - Common Stock,US,,USALL
TLSA,Tiziana Life Sciences Ltd - Common Shares,US,,USALL
TLSI,"TriSalus Life Sciences, Inc. - Common Stock",US,,USALL
TLYS,"Tilly's, Inc. Common Stock",US,,USALL
TM,Toyota Motor Corporation Common Stock,US,,USALL
TMC,TMC the metals company Inc. - Common Stock,US,,USALL
TMCI,"Treace Medical Concepts, Inc. - Common Stock",US,,USALL
TMCR,The Metals Royalty Company Inc. - Common Stock,US,,USALL
TMDE,TMD Energy Limited Ordinary Shares,US,,USALL
TMDX,"TransMedics Group, Inc. - Common Stock",US,,USALL
TMO,Thermo Fisher Scientific Inc Common Stock,US,,USALL
TMP,Tompkins Financial Corporation Common Stock,US,,USALL
TMQ,Trilogy Metals Inc. Common Stock,US,,USALL
TMS,Teamshares Inc. - Common Stock,US,,USALL
TMTS,Spartacus Acquisition Corp. II - Class A Ordinary Shares,US,,USALL
TMUS,"T-Mobile US, Inc. - Common Stock",US,,USALL
TNC,Tennant Company Common Stock,US,,USALL
TNDM,"Tandem Diabetes Care, Inc. - Common Stock",US,,USALL
TNET,"TriNet Group, Inc. Common Stock",US,,USALL
TNGX,"Tango Therapeutics, Inc. - Common Stock",US,,USALL
TNK,Teekay Tankers Ltd.,US,,USALL
TNL,Travel   Leisure Co. Common  Stock,US,,USALL
TNON,"Tenon Medical, Inc. - Common Stock",US,,USALL
TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,US,,USALL
TOL,"Toll Brothers, Inc. Common Stock",US,,USALL
TONT,Graf Global Corp. Class A ordinary shares,US,,USALL
TONX,TON Strategy Company - Common Stock,US,,USALL
TOON,"Kartoon Studios, Inc. Common Stock",US,,USALL
TOP,TOP Financial Group Limited - Class A Ordinary Shares,US,,USALL
TOPP,Toppoint Holdings Inc. Common Stock,US,,USALL
TOPS,"TOP Ships, Inc. Common Stock",US,,USALL
TORO,Toro Corp. - Common stock,US,,USALL
TOST,"Toast, Inc. Class A Common Stock",US,,USALL
TOVX,"Theriva Biologics, Inc. Common Stock",US,,USALL
TOWN,Towne Bank - Common Stock,US,,USALL
TOYO,"TOYO Co., Ltd - Ordinary Shares",US,,USALL
TP,Ticketplus Ltd. Ordinary Shares,US,,USALL
TPB,"Turning Point Brands, Inc. Common Stock",US,,USALL
TPC,Tutor Perini Corporation Common Stock,US,,USALL
TPCS,TechPrecision Corporation - Common stock,US,,USALL
TPET,Trio Petroleum Corp. Common Stock,US,,USALL
TPG,TPG Inc. - Class A Common Stock,US,,USALL
TPL,Texas Pacific Land Corporation Common Stock,US,,USALL
TPR,"Tapestry, Inc. Common Stock",US,,USALL
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,US,,USALL
TR,"Tootsie Roll Industries, Inc. Common Stock",US,,USALL
TRAD,APEX Tech Acquisition Inc. Ordinary Shares,US,,USALL
TRAK,"ReposiTrak, Inc. Common Stock",US,,USALL
TRAX,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",US,,USALL
TRC,Tejon Ranch Co Common Stock,US,,USALL
TRDA,"Entrada Therapeutics, Inc. - Common Stock",US,,USALL
TREE,"LendingTree, Inc. - Common Stock",US,,USALL
TREO,Tactical Resources Corp. - Common Shares,US,,USALL
TREX,"Trex Company, Inc. Common Stock",US,,USALL
TRGP,"Targa Resources, Inc. Common Stock",US,,USALL
TRGS,TRG Latin America Acquisitions Corp. - Class A Ordinary Shares,US,,USALL
TRI,Thomson Reuters Corp - Common Shares,US,,USALL
TRIN,Trinity Capital Inc. Common Stock,US,,USALL
TRIP,"TripAdvisor, Inc. - Common Stock",US,,USALL
TRLV,Trulieve Cannabis Corp. Subordinate Voting Shares,US,,USALL
TRMB,Trimble Inc. - Common Stock,US,,USALL
TRMD,TORM plc - Class A Common Stock,US,,USALL
TRMK,Trustmark Corporation - Common Stock,US,,USALL
TRN,"Trinity Industries, Inc. Common Stock",US,,USALL
TRNO,Terreno Realty Corporation Common Stock,US,,USALL
TRNR,Interactive Strength Inc. - Common Stock,US,,USALL
TRNS,"Transcat, Inc. - Common Stock",US,,USALL
TRON,Tron Inc. - Common Stock,US,,USALL
TROO,"TROOPS, Inc.  - Ordinary Shares",US,,USALL
TROW,"T. Rowe Price Group, Inc. - Common Stock",US,,USALL
TROX,Tronox Holdings plc Ordinary Shares (UK),US,,USALL
TRP,TC Energy Corporation Common Stock,US,,USALL
TRS,TriMas Corporation - Common Stock,US,,USALL
TRSG,Tungray Technologies Inc - Class A Ordinary Shares,US,,USALL
TRST,TrustCo Bank Corp NY - Common Stock,US,,USALL
TRT,Trio-Tech International Common Stock,US,,USALL
TRTX,"TPG RE Finance Trust, Inc. Common Stock",US,,USALL
TRU,TransUnion Common Stock,US,,USALL
TRUP,"Trupanion, Inc. - Common Stock",US,,USALL
TRV,"The Travelers Companies, Inc. Common Stock",US,,USALL
TRVI,"Trevi Therapeutics, Inc. - Common Stock",US,,USALL
TRX,TRX Gold Corporation Common Stock,US,,USALL
TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,US,,USALL
TSBK,"Timberland Bancorp, Inc. - Common Stock",US,,USALL
TSCO,Tractor Supply Company - Common Stock,US,,USALL
TSEM,Tower Semiconductor Ltd. - Ordinary Shares,US,,USALL
TSHA,"Taysha Gene Therapies, Inc. - Common Stock",US,,USALL
TSI,"TCW Strategic Income Fund, Inc. Common Stock",US,,USALL
TSLA,"Tesla, Inc.  - Common Stock",US,,USALL
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",US,,USALL
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,US,,USALL
TSN,"Tyson Foods, Inc. Common Stock",US,,USALL
TSQ,"Townsquare Media, Inc. Class A Common Stock",US,,USALL
TSSI,"TSS, Inc. - Common Stock",US,,USALL
TT,Trane Technologies plc,US,,USALL
TTAM,Titan America SA Common Shares,US,,USALL
TTAN,"ServiceTitan, Inc. - Class A Common Stock",US,,USALL
TTC,Toro Company (The) Common Stock,US,,USALL
TTD,"The Trade Desk, Inc. - Class A Common Stock",US,,USALL
TTE,TotalEnergies SE Ordinary Shares,US,,USALL
TTEC,"TTEC Holdings, Inc. - Common Stock",US,,USALL
TTEK,"Tetra Tech, Inc. - Common Stock",US,,USALL
TTGT,"TechTarget, Inc. - Common Stock",US,,USALL
TTI,"Tetra Technologies, Inc. Common Stock",US,,USALL
TTMI,"TTM Technologies, Inc. - Common Stock",US,,USALL
TTRX,Turn Therapeutics Inc. - Common Stock,US,,USALL
TTWO,"Take-Two Interactive Software, Inc. - Common Stock",US,,USALL
TU,Telus Corporation Ordinary Shares,US,,USALL
TULP,"Bloomia Holdings, Inc. - Common Stock",US,,USALL
TUSK,"Mammoth Energy Services, Inc. - Common Stock",US,,USALL
TV,Grupo Televisa S.A.B. Common Stock,US,,USALL
TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,US,,USALL
TVAI,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares,US,,USALL
TVC,Tennessee Valley Authority Common Stock,US,,USALL
TVE,Tennessee Valley Authority,US,,USALL
TVIV,Texas Ventures Acquisition IV Corp - Class A Ordinary Shares,US,,USALL
TVRD,"Tvardi Therapeutics, Inc. - Common Stock",US,,USALL
TVTX,"Travere Therapeutics, Inc. - Common Stock",US,,USALL
TW,Tradeweb Markets Inc. - Class A Common Stock,US,,USALL
TWAV,"TaoWeave, Inc. - Common Stock",US,,USALL
TWFG,"TWFG, Inc. - Common Stock",US,,USALL
TWG,Top Wealth Group Holding Limited - Class A Ordinary Shares,US,,USALL
TWI,"Titan International, Inc. (DE) Common Stock",US,,USALL
TWIN,"Twin Disc, Incorporated - Common Stock",US,,USALL
TWLO,Twilio Inc. Class A Common Stock,US,,USALL
TWLV,Twelve Seas Investment Company III - Class A Ordinary Shares,US,,USALL
TWN,"Taiwan Fund, Inc. (The) Common Stock",US,,USALL
TWST,Twist Bioscience Corporation - Common Stock,US,,USALL
TXG,"10x Genomics, Inc. - Common Stock",US,,USALL
TXMD,"TherapeuticsMD, Inc. - Common Stock",US,,USALL
TXN,Texas Instruments Incorporated - Common Stock,US,,USALL
TXNM,"TXNM Energy, Inc. Common Stock",US,,USALL
TXRH,"Texas Roadhouse, Inc. - Common Stock",US,,USALL
TXT,Textron Inc. Common Stock,US,,USALL
TY,Tri Continental Corporation Common Stock,US,,USALL
TYG,Tortoise Energy Infrastructure Corporation Common Stock,US,,USALL
TYGO,"Tigo Energy, Inc. - Common Stock",US,,USALL
TYL,"Tyler Technologies, Inc. Common Stock",US,,USALL
TYRA,"Tyra Biosciences, Inc. - Common Stock",US,,USALL
TZOO,Travelzoo - Common Stock,US,,USALL
UA,"Under Armour, Inc. Class C Common Stock",US,,USALL
UAA,"Under Armour, Inc. Class A Common Stock",US,,USALL
UAVS,"AgEagle Aerial Systems, Inc. Common Stock",US,,USALL
UBER,"Uber Technologies, Inc. Common Stock",US,,USALL
UBS,UBS Group AG Registered Ordinary Shares,US,,USALL
UCAR,U Power Limited - Class A Ordinary Shares,US,,USALL
UCIB,"ETRACS UBS Bloomberg Constant Maturity Commodity Index (CMCI) Total Return ETN Series B due April 5, 2038",US,,USALL
UCTT,"Ultra Clean Holdings, Inc. - Common Stock",US,,USALL
UDR,"UDR, Inc. Common Stock",US,,USALL
UE,Urban Edge Properties Common Shares of Beneficial Interest,US,,USALL
UEC,Uranium Energy Corp. Common Stock,US,,USALL
UEIC,Universal Electronics Inc. - Common Stock,US,,USALL
UFI,"Unifi, Inc. New Common Stock",US,,USALL
UFPI,"UFP Industries, Inc. - Common Stock",US,,USALL
UFPT,"UFP Technologies, Inc. - Common Stock",US,,USALL
UGI,UGI Corporation Common Stock,US,,USALL
UHAL,U-Haul Holding Company Common Stock,US,,USALL
UHAL-B,U-Haul Holding Company Series N Non-Voting Common Stock,US,,USALL
UHS,"Universal Health Services, Inc. Common Stock",US,,USALL
UHT,Universal Health Realty Income Trust Common Stock,US,,USALL
UI,Ubiquiti Inc. Common Stock,US,,USALL
UIS,Unisys Corporation New Common Stock,US,,USALL
UK,Ucommune International Ltd  - Class A Ordinary Shares,US,,USALL
ULBI,Ultralife Corporation - Common Stock,US,,USALL
ULCC,"Frontier Group Holdings, Inc. - Common Stock",US,,USALL
ULH,"Universal Logistics Holdings, Inc. - Common Stock",US,,USALL
ULS,UL Solutions Inc. Class A Common Stock,US,,USALL
ULTA,"Ulta Beauty, Inc. - Common Stock",US,,USALL
UMAC,"Unusual Machines, Inc. Common Stock",US,,USALL
UMBF,UMB Financial Corporation - Common Stock,US,,USALL
UMH,"UMH Properties, Inc. Common Stock",US,,USALL
UNB,"Union Bankshares, Inc. - Common Stock",US,,USALL
UNCY,"Unicycive Therapeutics, Inc. - Common Stock",US,,USALL
UNF,Unifirst Corporation Common Stock,US,,USALL
UNM,Unum Group Common Stock,US,,USALL
UNP,Union Pacific Corporation Common Stock,US,,USALL
UONE,"Urban One, Inc.  - Class A Common Stock",US,,USALL
UONEK,"Urban One, Inc.  - Class D Common Stock",US,,USALL
UP,Wheels Up Experience Inc. Class A Common Stock,US,,USALL
UPB,"Upstream Bio, Inc. - Common Stock",US,,USALL
UPBD,"Upbound Group, Inc. - Common Stock",US,,USALL
UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,US,,USALL
UPST,"Upstart Holdings, Inc. - Common stock",US,,USALL
UPWK,Upwork Inc. - Common Stock,US,,USALL
URBN,"Urban Outfitters, Inc. - Common Stock",US,,USALL
URG,Ur Energy Inc Common Shares (Canada),US,,USALL
URGN,UroGen Pharma Ltd. - Ordinary Shares,US,,USALL
UROY,Uranium Royalty Corp. - Common Stock,US,,USALL
USA,Liberty All-Star Equity Fund Common Stock,US,,USALL
USAR,"USA Rare Earth, Inc. - Common Stock",US,,USALL
USAS,"Americas Gold and Silver Corporation Common Shares, no par value",US,,USALL
USAU,U.S. Gold Corp. - Common Stock,US,,USALL
USB,U.S. Bancorp Common Stock,US,,USALL
USBC,"USBC, Inc. Common Stock",US,,USALL
USCB,"USCB Financial Holdings, Inc.  - Class A Common Stock",US,,USALL
USDE,StablecoinX Inc. - Class A Common Stock,US,,USALL
USFD,US Foods Holding Corp. Common Stock,US,,USALL
USGO,U.S. GoldMining Inc. - Common stock,US,,USALL
USIO,"Usio, Inc. - Common Stock",US,,USALL
USNA,"USANA Health Sciences, Inc. Common Stock",US,,USALL
USPH,"U.S. Physical Therapy, Inc. Common Stock",US,,USALL
UTF,"Cohen & Steers Infrastructure Fund, Inc Common Stock",US,,USALL
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,US,,USALL
UTI,Universal Technical Institute Inc Common Stock,US,,USALL
UTMD,"Utah Medical Products, Inc. - Common Stock",US,,USALL
UTSI,UTStarcom Holdings Corp - Ordinary Shares,US,,USALL
UTZ,Utz Brands Inc Class A Common Stock,US,,USALL
UUU,"Universal Safety Products, Inc. Common Stock",US,,USALL
UUUU,Energy Fuels Inc Ordinary Shares (Canada),US,,USALL
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,US,,USALL
UVSP,Univest Financial Corporation - Common Stock,US,,USALL
UVV,Universal Corporation Common Stock,US,,USALL
UWMC,UWM Holdings Corporation Class A Common Stock,US,,USALL
UYSC,UY Scuti Acquisition Corp. - Ordinary Shares,US,,USALL
V,Visa Inc.,US,,USALL
VABK,Virginia National Bankshares Corporation - Common Stock,US,,USALL
VAC,Marriott Vacations Worldwide Corporation Common Stock,US,,USALL
VACI,Viking Acquisition Corp. I Class A Ordinary Shares,US,,USALL
VAI,Valor Energy Incorporated - Common Stock,US,,USALL
VAL,Valaris Limited Common Shares,US,,USALL
VALU,"Value Line, Inc. - Common Stock",US,,USALL
VANI,"Vivani Medical, Inc.  - Common Stock",US,,USALL
VATE,INNOVATE Corp. Common Stock,US,,USALL
VBF,Invesco Bond Fund Common Stock,US,,USALL
VBNK,VersaBank - Common Shares,US,,USALL
VC,Visteon Corporation - Common Stock,US,,USALL
VCEL,Vericel Corporation - Common Stock,US,,USALL
VCIG,VCI Global Limited - Ordinary Share,US,,USALL
VCTR,"Victory Capital Holdings, Inc. - Common Stock",US,,USALL
VCV,Invesco California Value Municipal Income Trust Common Stock,US,,USALL
VCX,"Fundrise Innovation Fund, LLC Common Shares of Limited Liability Company Interests",US,,USALL
VCYT,"Veracyte, Inc. - Common Stock",US,,USALL
VECA,Vernal Capital Acquisition Corp. Ordinary Shares,US,,USALL
VECO,Veeco Instruments Inc. - Common Stock,US,,USALL
VEEE,Twin Vee PowerCats Co. - Common Stock,US,,USALL
VEEV,Veeva Systems Inc. Class A Common Stock,US,,USALL
VEL,"Velocity Financial, Inc. Common Stock",US,,USALL
VELO,"Velo3D, Inc. - Common stock",US,,USALL
VENU,Venu Holding Corporation Common Stock,US,,USALL
VERA,"Vera Therapeutics, Inc. - Class A Common Stock",US,,USALL
VERI,"Veritone, Inc. - Common Stock",US,,USALL
VERU,Veru Inc. - Common Stock,US,,USALL
VERX,"Vertex, Inc. - Class A Common Stock",US,,USALL
VET,Vermilion Energy Inc. Common (Canada),US,,USALL
VFC,V.F. Corporation Common Stock,US,,USALL
VFF,"Village Farms International, Inc. - Common Shares",US,,USALL
VFS,VinFast Auto Ltd. - Ordinary Shares,US,,USALL
VG,"Venture Global, Inc. Class A common stock",US,,USALL
VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",US,,USALL
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,US,,USALL
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),US,,USALL
VGNT,Versigent PLC Ordinary Shares,US,,USALL
VGZ,Vista Gold Corp Common Stock,US,,USALL
VHC,VirnetX Holding Corp - Common Stock,US,,USALL
VHCP,Vine Hill Capital Investment Corp. II - Class A Ordinary Shares,US,,USALL
VHI,"Valhi, Inc. Common Stock",US,,USALL
VHUB,"VenHub Global, Inc. - Common Stock",US,,USALL
VIA,"Via Transportation, Inc. Class A Common Stock",US,,USALL
VIAV,Viavi Solutions Inc. - Common Stock,US,,USALL
VICI,VICI Properties Inc. Common Stock,US,,USALL
VICR,Vicor Corporation - Common Stock,US,,USALL
VIDA,VIDA Global Inc. Class A Common Stock,US,,USALL
VII,Viking Acquisition Corp. II Class A Ordinary Shares,US,,USALL
VIK,Viking Holdings Ltd Ordinary Shares,US,,USALL
VINP,Vinci Compass Investments Ltd. - Class A Common Shares,US,,USALL
VIR,"Vir Biotechnology, Inc. - Common Stock",US,,USALL
VIRC,Virco Manufacturing Corporation - Common Stock,US,,USALL
VIRT,"Virtu Financial, Inc. Class A Common Stock",US,,USALL
VISN,"Vistance Networks, Inc.  - Common Stock",US,,USALL
VITL,"Vital Farms, Inc. - Common Stock",US,,USALL
VIVK,"Vivakor, Inc. - Common Stock",US,,USALL
VIVO,VivoPower PLC - Class A Ordinary Shares,US,,USALL
VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),US,,USALL
VKQ,Invesco Municipal Trust Common Stock,US,,USALL
VKTX,"Viking Therapeutics, Inc. - Common Stock",US,,USALL
VLGEA,"Village Super Market, Inc. - Class A Common Stock",US,,USALL
VLN,Valens Semiconductor Ltd. Ordinary Shares,US,,USALL
